shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster
2334036,539,6515,383.2352941176471,384.0,402,17.24648301743252,374,0.7676335011269176,0.05736233716485609,124781.0,0.0,0.0,0.7676335011269176,499.2352941176471,0.04500233481141256,0.05740598618572525,402,383.2352941176471,17.246483017432517,1.0489639293937068,16.961419,79.289563,Nalgonda,Active,-1.3163927805160707,-0.5343821455133371,0.7791990140654953,1,0
2334037,539,4249,249.94117647058823,252.0,263,8.7640643270923,98,0.6839115925076014,0.02310396722108496,83902.0,0.0,0.0,0.6839115925076014,365.47058823529414,0.03506450778078821,0.023064250411861616,263,249.94117647058823,8.764064327092301,1.0522475876676864,17.015925,79.216097,Nalgonda,Active,-2.4313962667969022,-0.289901886795006,0.6541767056445371,1,0
2335001,539,6997,411.5882352941176,413.0,424,8.909677488056255,4188,0.9213943685693671,0.5985264097310957,136220.0,0.0,0.0,0.9213943685693671,446.70588235294116,0.021647065499064793,0.598542232385308,424,411.5882352941176,8.90967748805625,1.0301557810490212,17.080008,79.0726,Nalgonda,Active,0.30365924406421424,-0.26460517453963595,-1.5994291189476793,3,0
2335002,539,8709,512.2941176470588,513.0,533,16.00689189803236,4398,0.9622318776180786,0.5041354967219897,180894.0,0.0,0.0,0.9622318776180786,532.3529411764706,0.031245511800040208,0.5049948329314502,533,512.2941176470588,16.006891898032368,1.0404179584338042,17.08134,79.076329,Nalgonda,Active,0.9243925956475311,-0.5654756571656935,-1.0561234409818994,3,0
2335003,539,7748,455.7647058823529,468.0,489,36.49063135204141,5396,0.8791041212628443,0.6957236943703947,158845.0,0.0,0.0,0.8791041212628443,518.5294117647059,0.08006462738573877,0.696437790397522,489,455.7647058823529,36.490631352041426,1.0729220443985545,17.07904,79.07436,Nalgonda,Active,1.0446946826076717,0.6520348118350384,-1.4284190904561893,3,0
2335004,539,2032,119.52941176470588,106.0,299,66.68219181972316,1117,0.27384877765237886,0.5363583674313687,43697.0,0.0,0.0,0.27384877765237886,436.11764705882354,0.557872667783117,0.5497047244094488,299,119.52941176470588,66.68219181972316,2.501476377952756,17.081298,79.076448,Nalgonda,Active,-2.1372274038857095,8.680088388963584,0.9490436212244333,2,-1
2335005,539,3141,184.76470588235293,185.0,195,5.166350401452482,605,0.9552499238037183,0.19282530804767795,61646.0,0.0,0.0,0.9552499238037183,193.41176470588235,0.027961781860774342,0.19261381725565108,195,184.76470588235293,5.166350401452483,1.055396370582617,17.094137,79.066942,Nalgonda,Active,-2.0091350807875754,-0.8461814344237677,-1.4787365245981234,1,0
2335006,539,5846,343.88235294117646,344.0,364,12.712603750516529,1287,0.866723106224041,0.21938317430217705,114741.0,0.0,0.0,0.866723106224041,396.7647058823529,0.0369678863768014,0.22015053027711257,364,343.88235294117646,12.712603750516575,1.0585015395141977,17.131437,79.033269,Nalgonda,Active,-1.0566998134163412,-0.566311855838054,-0.4205375303828934,1,0
2335007,539,8839,519.9411764705883,521.0,543,12.20896488361777,1301,0.8392450628317347,0.14688818723268776,179325.0,0.0,0.0,0.8392450628317347,619.5294117647059,0.02348143489325739,0.14718859599502207,543,519.9411764705883,12.208964883617774,1.0443489082475392,17.111148,79.112097,Nalgonda,Active,-0.14133780542224217,-0.934607067244878,0.7648884990916794,1,0
2335008,539,5913,347.8235294117647,350.0,358,15.244815898025996,1915,0.9497293822269713,0.3220121069753974,113788.0,0.0,0.0,0.9497293822269713,366.2352941176471,0.04382916798011871,0.32386267546084896,358,347.8235294117647,15.244815898025985,1.0292575680703535,17.098664,78.999194,Nalgonda,Active,-0.6478485194962758,-0.6474971171107131,-1.1441155680686383,1,0
2335009,539,8659,509.3529411764706,511.0,534,13.457995655327853,235,0.7339333335206724,0.027081695267824106,176251.0,0.0,0.0,0.7339333335206724,694.0,0.026421749178955248,0.027139392539554223,534,509.3529411764706,13.457995655327862,1.0483889594641413,17.097767,79.019725,Nalgonda,Active,-0.6311406246953503,-0.7758443131459676,1.697619794907231,1,0
2335010,539,2404,141.41176470588235,145.0,151,14.129131358338217,59,0.7245120892179715,0.02467392803696632,46099.0,0.0,0.0,0.7245120892179715,195.1764705882353,0.09991482241753315,0.02454242928452579,151,141.41176470588235,14.129131358338228,1.0678036605657237,17.098786,79.049293,Nalgonda,Active,-2.9998153535346375,0.1427160479447997,-0.09801677153215775,1,0
2335011,539,9624,566.1176470588235,573.0,583,20.002757162892493,167,0.8216640713682801,0.017352532943479732,185326.0,0.0,0.0,0.8216640713682801,689.0,0.035333216102366206,0.017352452202826267,583,566.1176470588235,20.002757162892497,1.029821280133001,17.064598,79.020649,Nalgonda,Active,-0.17636074286183315,-1.0799782818682437,1.486112563440382,1,0
2335012,539,3999,235.23529411764707,236.0,244,6.75027232566126,96,0.6998647091972884,0.0238950050711531,80707.0,0.0,0.0,0.6998647091972884,336.11764705882354,0.028695831341895826,0.024006001500375095,244,235.23529411764707,6.750272325661253,1.037259314828707,17.071797,78.981524,Nalgonda,Active,-2.5139827379636284,-0.4086509564786401,0.490350637636787,1,0
2335014,539,13206,776.8235294117648,773.0,821,19.947541496753576,501,0.7257324157046602,0.0379598029819766,253545.0,0.0,0.0,0.7257324157046602,1070.4117647058824,0.025678343589641887,0.03793730122671513,821,776.8235294117648,19.947541496753583,1.056868090262002,17.034217,79.100877,Nalgonda,Active,1.110015899296099,-0.9617817887253232,3.0392367612664497,3,0
2335015,539,3443,202.52941176470588,203.0,217,9.287879514849065,131,0.8053192634865942,0.03733004357781808,68004.0,0.0,0.0,0.8053192634865942,251.47058823529412,0.04585941090689344,0.038048213767063604,217,202.52941176470588,9.287879514849068,1.0714493174557072,17.135369,79.101444,Nalgonda,Active,-2.4722188736791253,-0.4999219634494714,-0.2206843815698791,1,0
2335016,539,5298,311.6470588235294,308.0,328,8.298653328030005,353,0.7575343272502659,0.06662909476383708,100248.0,0.0,0.0,0.7575343272502659,411.4117647058824,0.026628370437242373,0.06662891657229143,328,311.6470588235294,8.298653328030007,1.052472631181578,17.112944,79.086455,Nalgonda,Active,-1.8433575541826386,-0.5654975704036431,0.4396405590997097,1,0
2335017,539,2447,143.94117647058823,145.0,149,3.716022541563991,75,0.8295246066412336,0.03061673015256438,45896.0,0.0,0.0,0.8295246066412336,173.52941176470588,0.025816257951200593,0.03064977523498161,149,143.94117647058823,3.7160225415639982,1.035145075602779,17.047085,79.064751,Nalgonda,Active,-2.864462571861086,-0.7563142177677532,-0.6099704247339265,1,0
2335018,539,5103,300.1764705882353,304.0,315,15.166720534271937,703,0.8281416613233318,0.13743950688004164,102969.0,0.0,0.0,0.8281416613233318,362.47058823529414,0.05052601392957533,0.13776210072506367,315,300.1764705882353,15.166720534271908,1.0493827160493827,17.133425,79.07232,Nalgonda,Active,-1.5544793630718254,-0.47531874606197877,-0.16748949373791913,1,0
2335019,539,3122,183.64705882352942,184.0,190,4.898228971661443,131,0.8614908404676425,0.041880764686768095,60495.0,0.0,0.0,0.8614908404676425,213.1764705882353,0.02667197069770805,0.04196028187059577,190,183.64705882352942,4.898228971661446,1.034593209481102,17.111993,79.060751,Nalgonda,Active,-2.5196265780992393,-0.8747532254369339,-0.6029000494788935,1,0
2335020,539,5366,315.6470588235294,325.0,341,20.118216796198006,170,0.8257825876735959,0.03143069018199835,99654.0,0.0,0.0,0.8257825876735959,382.2352941176471,0.06373643040167092,0.03168095415579575,341,315.6470588235294,20.11821679619802,1.0803205367126352,17.120558,78.960252,Nalgonda,Active,-1.6623288122022586,-0.50253929067307,0.24917780787637223,1,0
2335021,539,5508,324.0,326.0,350,14.555926628009638,345,0.7632954125046245,0.06238960683396324,112325.0,0.0,0.0,0.7632954125046245,424.47058823529414,0.04492569946916555,0.06263616557734204,350,324.0,14.555926628009637,1.0802469135802468,17.071202,79.116226,Nalgonda,Active,-1.6697956403264755,-0.4039390671047896,0.5181862386528996,1,0
2335022,539,6437,378.6470588235294,378.0,392,6.726265461519009,327,0.8459030750426252,0.050635316476495336,129234.0,0.0,0.0,0.8459030750426252,447.6470588235294,0.017763944826133783,0.050800062140748795,392,378.6470588235294,6.726265461519004,1.035264874941743,17.148475,79.026607,Nalgonda,Active,-1.3035186388382216,-1.0725497120395961,0.36063033446924014,1,0
2335023,539,6803,400.1764705882353,399.0,426,17.801809227286586,236,0.7207231855658669,0.03464166399247399,144250.0,0.0,0.0,0.7207231855658669,555.2352941176471,0.04448489737819667,0.03469057768631486,426,400.1764705882353,17.801809227286586,1.0645303542554756,17.1734,79.018507,Nalgonda,Active,-1.274956585400694,-0.4208762398979472,1.2196115274077703,1,0
2335024,539,3949,232.2941176470588,229.0,250,8.252005103930443,189,0.8133179409140998,0.047676462913880106,71700.0,0.0,0.0,0.8133179409140998,285.5882352941176,0.035523952080733744,0.047860217776652315,250,232.2941176470588,8.252005103930443,1.0762218283109648,17.297178,78.692038,Nalgonda,Active,-2.2830045233083287,-0.5901282878350225,-0.16071163975760192,1,0
2335025,539,7894,464.3529411764706,467.0,488,13.02373399063509,314,0.6898524151281777,0.03967071775560484,157146.0,0.0,0.0,0.6898524151281777,673.1176470588235,0.02804705825193774,0.03977704585761338,488,464.3529411764706,13.023733990635083,1.0509247529769445,17.123325,79.143148,Nalgonda,Active,-0.956582466031296,-0.5381397282965504,1.6823418912560537,1,0
2335026,539,4373,257.2352941176471,260.0,280,12.075436905991774,724,0.684864782276547,0.16553797507930318,87921.0,0.0,0.0,0.684864782276547,375.5882352941176,0.046943157420960474,0.16556139949691287,280,257.2352941176471,12.075436905991747,1.0884975989023553,17.13188,79.037022,Nalgonda,Active,-2.0378559808497387,0.13891623359729569,0.2688794321546312,1,0
2335027,539,2994,176.11764705882354,178.0,183,4.567307096927805,229,0.9067142008318478,0.07629829279646036,59768.0,0.0,0.0,0.9067142008318478,194.23529411764707,0.02593327342944979,0.07648630594522378,183,176.11764705882354,4.567307096927804,1.0390781563126252,17.087415,79.102728,Nalgonda,Active,-2.3985242004069973,-0.9489699082529467,-0.9453009403034616,1,0
2335028,539,3590,211.1764705882353,209.0,290,23.144209033032556,1020,0.637629840727289,0.28593727546212167,73933.0,0.0,0.0,0.637629840727289,331.1764705882353,0.10959653302550235,0.2841225626740947,290,211.1764705882353,23.14420903303256,1.373259052924791,17.103652,79.0012,Nalgonda,Active,-2.014432646075216,1.6249440082493565,-0.003772510300943882,1,0
2335029,539,2337,137.47058823529412,135.0,151,8.155654840805424,321,0.8917027146701182,0.13467818700667075,50281.0,0.0,0.0,0.8917027146701182,154.1764705882353,0.05932654355742071,0.13735558408215662,151,137.47058823529412,8.155654840805413,1.0984167736414205,17.051597,79.090075,Nalgonda,Active,-2.5005550141764634,-0.40227671359931433,-1.2118026634744674,1,0
2335030,539,5493,323.11764705882354,322.0,340,8.781246729118076,665,0.8331314245008428,0.12078388996789276,109391.0,0.0,0.0,0.8331314245008428,387.88235294117646,0.027176623774805623,0.12106317130893865,340,323.11764705882354,8.781246729118083,1.0522483160385945,17.136228,79.075137,Nalgonda,Active,-1.4968443725194454,-0.7231408407406049,-0.0459498270393501,1,0
2335031,539,4811,283.0,307.0,350,70.92249290598859,2311,0.7876688924608725,0.5175661250045765,102388.0,0.0,0.0,0.7876688924608725,359.2352941176471,0.2506095155688643,0.4803575140303471,350,283.0,70.92249290598858,1.2367491166077738,17.081331,79.076344,Nalgonda,Active,-0.4125926115051056,2.3246282496508064,-1.0083339157882347,2,0
2335032,539,3370,198.23529411764707,203.0,223,13.926276475446985,513,0.6859352737634846,0.1518936373543996,69601.0,0.0,0.0,0.6859352737634846,289.0,0.0702512463153112,0.15222551928783382,223,198.23529411764707,13.926276475446992,1.1249258160237388,0.0,0.0,Nalgonda,Active,-2.4251142866580726,0.39767987042002456,0.01740576298462254,1,0
2335033,539,1849,108.76470588235294,103.0,133,12.730521453207963,376,0.9142775565709074,0.21149273159980925,38521.0,0.0,0.0,0.9142775565709074,119.47058823529412,0.11704643845567084,0.20335316387236343,133,108.76470588235294,12.730521453207972,1.222823147647377,0.0,0.0,Nalgonda,Active,-2.4423036807013463,0.31768694302191297,-1.6336213517562188,1,0
2335034,539,2044,120.23529411764706,123.0,131,9.871229734465118,443,0.8069482826687722,0.21642874318337557,40055.0,0.0,0.0,0.8069482826687722,149.0,0.08209926882872162,0.21673189823874756,131,120.23529411764706,9.871229734465118,1.0895303326810175,0.0,0.0,Nalgonda,Active,-2.627054596856531,0.16905545235384972,-1.1540182170306252,1,0
2335035,539,2339,137.58823529411765,138.0,147,5.32750907471554,450,0.894116648441908,0.19229447618096904,44779.0,0.0,0.0,0.894116648441908,153.88235294117646,0.038720673052656765,0.1923899102180419,147,137.58823529411765,5.327509074715542,1.0684053014108592,0.0,0.0,Nalgonda,Active,-2.4319720247351175,-0.5022339051357109,-1.407834529684788,1,0
2337001,539,5883,346.05882352941177,343.0,438,42.0839497139873,3088,0.7359937236556267,0.524219259780807,120835.0,0.0,0.0,0.7359937236556267,470.1764705882353,0.121609237657281,0.5249022607513174,438,346.05882352941177,42.0839497139873,1.2656807751147374,17.031778,78.83841,Nalgonda,Active,-0.24787398796370053,1.6012814417184533,-0.5680499106945933,1,0
2337002,539,6612,388.94117647058823,404.0,450,45.18499555747916,3407,0.8216745947850599,0.5175541374733337,132450.0,0.0,0.0,0.8216745947850599,473.4117647058824,0.11617436849321623,0.5152752571082879,450,388.94117647058823,45.18499555747917,1.1569872958257714,17.031742,78.838342,Nalgonda,Active,0.1630054650051784,1.0159323117180497,-0.8188478036131439,3,0
2337006,539,9653,567.8235294117648,563.0,602,15.220197494274053,661,0.8779064700815726,0.06838429633231882,183647.0,0.0,0.0,0.8779064700815726,646.7647058823529,0.02680445016084729,0.06847612141303222,602,567.8235294117648,15.220197494274037,1.060188542422045,16.991445,78.950235,Nalgonda,Active,0.00466896058987161,-1.182664644551164,1.0122573176435974,1,0
2337007,539,2802,164.8235294117647,164.0,175,5.0029403119271665,65,0.7359861958166792,0.023276500171985827,57673.0,0.0,0.0,0.7359861958166792,224.11764705882354,0.030353313812548834,0.023197715917202,175,164.8235294117647,5.002940311927165,1.0617416131334763,17.014378,78.918365,Nalgonda,Active,-2.906067441186899,-0.39806479173683473,-0.035361047477667995,1,0
2337008,539,2262,133.05882352941177,134.0,160,15.441302520493915,370,0.49420671900444485,0.16404888391539502,52700.0,0.0,0.0,0.49420671900444485,269.2352941176471,0.1160486926827571,0.16357206012378425,160,133.05882352941177,15.441302520493918,1.202475685234306,17.002905,78.843088,Nalgonda,Active,-3.149918248538446,1.5543059800881087,0.6083853174854901,1,0
2337009,539,3182,187.1764705882353,187.0,198,4.419209404939519,291,0.7822119244844519,0.09123197435104279,74399.0,0.0,0.0,0.7822119244844519,239.2941176470588,0.023609855400368262,0.09145191703331239,198,187.1764705882353,4.419209404939518,1.0578252671275927,17.005613,78.906008,Nalgonda,Active,-2.512887509883897,-0.5074446462523278,-0.33510856073426964,1,0
2337010,539,3953,232.52941176470588,231.0,244,6.510737737181011,1169,0.7255028607187556,0.2956467399913606,78294.0,0.0,0.0,0.7255028607187556,320.52941176470586,0.027999631047831316,0.29572476600050596,244,232.52941176470588,6.51073773718101,1.0493296230710853,16.953216,78.931195,Nalgonda,Active,-1.92968325297799,0.048561385150278844,-0.48087639676723987,1,0
2337011,539,5421,318.88235294117646,318.0,352,15.177624785112037,1177,0.7559670561964729,0.21648586045234294,110656.0,0.0,0.0,0.7559670561964729,421.7647058823529,0.047596314581609414,0.21711861280206604,352,318.88235294117646,15.177624785112004,1.1038553772366722,16.951709,78.930818,Nalgonda,Active,-1.365581866281184,-0.005952624747265177,0.06039442119949149,1,0
2337012,539,4252,250.11764705882354,244.0,274,14.421695258104954,256,0.7324547377286839,0.05955515061776149,97395.0,0.0,0.0,0.7324547377286839,341.47058823529414,0.057659647080852354,0.060206961429915336,274,250.11764705882354,14.421695258104952,1.0954844778927564,16.992297,78.897623,Nalgonda,Active,-2.174740087243425,-0.12470748658100843,0.33340348805382297,1,0
2337013,539,8531,501.8235294117647,505.0,542,21.252162519722688,658,0.7043867335963921,0.07692258192596663,180375.0,0.0,0.0,0.7043867335963921,712.4117647058823,0.042349872563039,0.07713046536162232,542,501.8235294117647,21.252162519722685,1.080060954167155,16.937946,78.879262,Nalgonda,Active,-0.48883167585341475,-0.35745733226466814,1.7119648841651336,1,0
2337014,539,4098,241.05882352941177,237.0,365,36.78394790570218,1855,0.6961830281245447,0.4492489370977849,82650.0,0.0,0.0,0.6961830281245447,346.2352941176471,0.15259324411833505,0.4526598340653978,365,241.05882352941177,36.783947905702185,1.5141532454856028,16.961247,78.822259,Nalgonda,Active,-1.2043236322672046,2.3693229999329612,-0.5978191142031829,2,0
2337015,539,5157,303.3529411764706,305.0,319,9.110030025132922,319,0.7222465150365723,0.06167750058540678,103935.0,0.0,0.0,0.7222465150365723,420.0,0.030031124767744746,0.06185766918751212,319,303.3529411764706,9.110030025132925,1.051580376187706,16.960077,78.777267,Nalgonda,Active,-1.9313853662089788,-0.4334181710468944,0.6125590054996665,1,0
2337016,539,3764,221.41176470588235,222.0,239,6.423188689519917,277,0.7693468606954977,0.0734845186274665,76621.0,0.0,0.0,0.7693468606954977,287.7647058823529,0.02901015082939389,0.07359192348565356,239,221.41176470588235,6.423188689519909,1.0794367693942615,16.972186,78.775064,Nalgonda,Active,-2.3625439861598387,-0.4375606164446868,-0.061479306207755303,1,0
2337017,539,4255,250.2941176470588,251.0,258,6.677992829832485,167,0.6637083981916919,0.039219737149860025,86669.0,0.0,0.0,0.6637083981916919,377.11764705882354,0.026680582398860692,0.039247943595769684,258,250.2941176470588,6.677992829832488,1.0307873090481787,16.933129,78.837359,Nalgonda,Active,-2.4458142286768885,-0.304733963263691,0.70630216115203,1,0
